trip_id,shape_id
12341579,150_0_54
12341542,150_0_54
12341527,150_0_54
12341559,150_0_54
12341581,150_0_54
12341544,150_0_54
12341529,150_1_55
12341514,150_1_55
12341546,150_1_55
12341568,150_1_55
12341531,150_1_55
12341516,150_1_55
12341548,150_1_55
12341570,150_1_55
12341533,150_1_55
12341518,150_1_55
12341550,150_1_55
12341572,150_1_55
12341535,150_1_55
12341520,150_1_55
12341552,150_1_55
12341574,150_1_55
12341537,150_1_55
12341608,150_1_57
12341522,150_1_55
12341616,150_1_55
12341554,150_1_55
12341622,150_1_57
12341630,150_1_55
12341611,150_1_57
12341576,150_1_55
12341635,150_1_57
12341640,150_1_55
12341645,150_1_57
12341539,150_1_55
12341625,150_1_57
12341618,150_1_55
12341614,150_1_57
12341524,150_1_55
12341638,150_1_57
12341632,150_1_55
12341648,150_1_57
12341556,150_1_55
12341628,150_1_57
12341642,150_1_55
12341578,150_1_55
12341620,150_1_55
12341541,150_1_55
12341526,150_1_55
12341558,150_1_55
12341580,150_1_55
12341543,150_1_55
12341528,150_1_55
12341560,150_1_55
12341683,201_9_20
12341710,201_9_20
12341684,201_9_20
12341711,201_9_20
12341685,201_9_20
12341734,201_9_20
12341712,201_9_20
12341686,201_9_20
12341735,201_9_20
12341754,201_9_20
12341713,201_9_20
12341687,201_9_20
12341736,201_9_20
12341755,201_9_20
12341714,201_9_20
12341688,201_9_20
12341737,201_9_20
12341756,201_9_20
12341715,201_9_20
12341689,201_9_20
12341738,201_9_20
12341757,201_9_20
12341716,201_9_20
12341690,201_9_20
12341739,201_9_20
12341758,201_9_20
12341717,201_9_20
12341691,201_9_20
12341740,201_9_20
12341718,201_9_20
12341692,201_9_20
12341741,201_9_20
12341719,201_9_20
12341693,201_9_20
12341742,201_9_20
12341720,201_9_20
12341694,201_9_20
12341743,201_9_20
12341721,201_9_20
12341761,201_9_20
12341695,201_9_20
12341744,201_9_20
12341722,201_9_20
12341762,201_9_20
12341696,201_9_20
12341745,201_9_20
12341723,201_9_20
12341763,201_9_20
12341697,201_9_20
12341746,201_9_20
12341724,201_9_20
12341764,201_9_20
12341698,201_9_20
12341747,201_9_20
12341725,201_9_20
12341765,201_9_20
12341699,201_9_20
12341748,201_9_20
12341726,201_9_20
12341766,201_9_20
12341700,201_9_20
12341749,201_9_20
12341727,201_9_20
12341767,201_9_20
12341701,201_9_20
12341750,201_9_20
12341728,201_9_20
12341768,201_9_20
12341702,201_9_20
12341751,201_9_20
12341729,201_9_20
12341769,201_9_20
12341703,201_9_20
12341730,201_9_20
12341770,201_9_20
12341704,201_9_20
12341731,201_9_20
12341771,201_9_20
12341705,201_9_20
12341732,201_9_20
12341772,201_9_20
12341706,201_9_20
12341773,201_9_20
12341707,201_9_20
12341775,202_8_22
12341801,202_8_22
12341776,202_8_22
12341802,202_8_22
12341828,202_8_22
12341777,202_8_22
12341803,202_8_22
12341829,202_8_22
12341852,202_8_22
12341778,202_8_22
12341804,202_8_22
12341830,202_8_22
12341853,202_8_22
12341779,202_8_22
12341805,202_8_22
12341831,202_8_22
12341854,202_8_22
12341780,202_8_22
12341806,202_8_22
12341832,202_8_22
12341855,202_8_22
12341781,202_8_22
12341807,202_8_22
12341833,202_8_22
12341856,202_8_22
12341782,202_8_22
12341808,202_8_22
12341834,202_8_22
12341857,202_8_22
12341783,202_8_22
12341809,202_8_22
12341835,202_8_22
12341858,202_8_22
12341784,202_8_22
12341810,202_8_22
12341836,202_8_22
12341859,202_8_22
12341785,202_8_22
12341811,202_8_22
12341837,202_8_22
12341860,202_8_22
12341786,202_8_22
12341812,202_8_22
12341838,202_8_22
12341861,202_8_22
12341787,202_8_22
12341813,202_8_22
12341839,202_8_22
12341862,202_8_22
12341788,202_8_22
12341814,202_8_22
12341840,202_8_22
12341863,202_8_22
12341789,202_8_22
12341815,202_8_22
12341841,202_8_22
12341864,202_8_22
12341790,202_8_22
12341816,202_8_22
12341842,202_8_22
12341865,202_8_22
12341791,202_8_22
12341817,202_8_22
12341843,202_8_22
12341866,202_8_22
12341792,202_8_22
12341818,202_8_22
12341844,202_8_22
12341867,202_8_22
12341793,202_8_22
12341819,202_8_22
12341845,202_8_22
12341868,202_8_22
12341794,202_8_22
12341820,202_8_22
12341846,202_8_22
12341795,202_8_22
12341821,202_8_22
12341847,202_8_22
12341796,202_8_22
12341822,202_8_22
12341848,202_8_22
12341797,202_8_22
12341823,202_8_22
12341849,202_8_22
12341798,202_8_22
12341824,202_8_22
12341799,202_8_22
12341825,202_8_22
12340752,204_8_5
12340753,204_8_5
12340754,204_8_5
12340755,204_8_5
12340756,204_8_5
12340783,204_8_5
12340757,204_8_5
12340784,204_8_5
12340758,204_8_5
12340785,204_8_5
12340759,204_8_5
12340786,204_8_5
12340760,204_8_5
12340787,204_8_5
12340761,204_8_5
12340788,204_8_5
12340762,204_8_5
12340789,204_8_5
12340763,204_8_5
12340790,204_8_5
12340764,204_8_5
12340791,204_8_5
12340765,204_8_5
12340792,204_8_5
12340766,204_8_5
12340793,204_8_5
12340767,204_8_5
12340794,204_8_5
12340768,204_8_5
12340795,204_8_5
12340769,204_8_5
12340796,204_8_5
12340770,204_8_5
12340797,204_8_5
12340771,204_8_5
12340798,204_8_5
12340772,204_8_5
12340799,204_8_5
12340773,204_8_5
12340800,204_8_5
12340774,204_8_5
12340801,204_8_5
12340775,204_8_5
12340802,204_8_5
12340776,204_8_5
12340803,204_8_5
12340777,204_8_5
12340804,204_8_5
12340778,204_8_5
12340805,204_8_5
12340779,204_8_5
12340806,204_8_5
12340780,204_8_5
12340807,204_8_5
12340781,204_8_5
12340808,204_8_5
12340782,204_8_5
12340809,204_8_5
12340810,204_8_5
12340811,204_8_5
12340812,204_8_5
12340813,204_8_5
12340814,204_8_5
12340815,204_8_5
12340816,204_8_5
12340582,215_2_16
12340586,215_2_16
12340639,215_2_16
12340591,215_2_16
12340604,215_2_16
12340611,215_2_16
12340576,215_2_16
12340630,215_2_16
12340637,215_2_16
12340584,215_2_16
12340658,215_2_16
12340672,215_2_16
12340589,215_2_16
12340689,215_2_16
12340594,215_2_16
12340692,215_2_16
12340607,215_2_16
12340703,215_2_16
12340578,215_2_16
12340614,215_2_16
12340632,215_2_16
12340642,215_2_16
12340661,215_2_16
12340674,215_2_16
12340596,215_2_16
12340609,215_2_16
12340695,215_2_16
12340580,215_2_16
12340616,215_2_16
12340634,215_2_16
12340644,215_2_16
12340663,215_2_16
12340676,215_2_16
12340598,215_2_16
12340710,215_2_16
12340697,215_2_16
12340718,215_2_16
12340618,215_2_16
12340636,215_2_16
12340646,215_2_16
12340665,215_2_16
12340729,215_2_16
12340678,215_2_16
12340600,215_2_16
12340736,215_2_16
12340705,215_2_16
12340699,215_2_16
12340712,215_2_16
12340740,215_2_16
12340620,215_2_16
12340747,215_2_16
12340751,215_2_16
12340648,215_2_16
12340667,215_2_16
12340720,215_2_16
12340680,215_2_16
12340602,215_2_16
12340731,215_2_16
12340707,215_2_16
12340701,215_2_16
12340714,215_2_16
12340738,215_2_16
12340622,215_2_16
12340743,215_2_16
12340750,215_2_16
12340650,215_2_16
12340669,215_2_16
12340722,215_2_16
12340682,215_2_16
12340733,215_2_16
12340709,215_2_16
12340716,215_2_16
12340624,215_2_16
12340745,215_2_16
12340652,215_2_16
12340671,215_2_16
12340724,215_2_16
12340684,215_2_16
12340735,215_2_16
12340626,215_2_16
12340654,215_2_16
12340726,215_2_16
12340686,215_2_16
12340628,215_2_16
12340656,215_2_16
12340728,215_2_16
12340688,215_2_16
12340638,215_3_17
12340587,215_3_15
12340592,215_3_15
12340605,215_3_15
12340575,215_3_15
12340612,215_3_15
12340583,215_3_15
12340640,215_3_15
12340659,215_3_15
12340588,215_3_15
12340593,215_3_15
12340690,215_3_15
12340606,215_3_15
12340693,215_3_15
12340577,215_3_15
12340613,215_3_15
12340631,215_3_15
12340585,215_3_15
12340641,215_3_15
12340660,215_3_15
12340590,215_3_15
12340673,215_3_15
12340595,215_3_15
12340691,215_3_15
12340608,215_3_15
12340694,215_3_15
12340579,215_3_15
12340615,215_3_15
12340633,215_3_15
12340643,215_3_15
12340662,215_3_15
12340675,215_3_15
12340597,215_3_15
12340610,215_3_15
12340696,215_3_15
12340581,215_3_15
12340617,215_3_15
12340635,215_3_15
12340645,215_3_15
12340664,215_3_15
12340677,215_3_15
12340599,215_3_15
12340704,215_3_15
12340698,215_3_15
12340711,215_3_15
12340619,215_3_15
12340741,215_3_15
12340748,215_3_15
12340647,215_3_15
12340666,215_3_15
12340719,215_3_15
12340679,215_3_15
12340601,215_3_15
12340730,215_3_15
12340706,215_3_15
12340700,215_3_15
12340713,215_3_15
12340737,215_3_15
12340621,215_3_15
12340742,215_3_15
12340749,215_3_15
12340649,215_3_15
12340668,215_3_15
12340721,215_3_15
12340681,215_3_15
12340603,215_3_15
12340732,215_3_15
12340708,215_3_15
12340702,215_3_15
12340715,215_3_15
12340739,215_3_15
12340623,215_3_15
12340744,215_3_15
12340651,215_3_15
12340670,215_3_15
12340723,215_3_15
12340683,215_3_15
12340734,215_3_15
12340717,215_3_15
12340625,215_3_15
12340746,215_3_15
12340653,215_3_15
12340725,215_3_15
12340685,215_3_15
12340627,215_3_15
12340655,215_3_15
12340727,215_3_15
12340687,215_3_15
12340629,215_3_15
12340657,215_3_15
12340413,235_0_29
12340416,235_0_29
12340419,235_0_29
12340428,235_0_29
12340432,235_0_29
12340441,235_0_29
12340449,235_0_29
12340452,235_0_29
12340386,235_0_29
12340463,235_0_29
12340389,235_0_29
12340392,235_0_29
12340403,235_0_29
12340414,235_0_29
12340417,235_0_29
12340420,235_0_29
12340429,235_0_29
12340433,235_0_29
12340442,235_0_29
12340453,235_0_29
12340464,235_0_29
12340394,235_0_29
12340405,235_0_29
12340422,235_0_29
12340435,235_0_29
12340444,235_0_29
12340455,235_0_29
12340466,235_0_29
12340396,235_0_29
12340478,235_0_29
12340407,235_0_29
12340481,235_0_29
12340424,235_0_29
12340487,235_0_29
12340489,235_0_29
12340437,235_0_29
12340495,235_0_29
12340446,235_0_29
12340457,235_0_29
12340473,235_0_29
12340468,235_0_29
12340476,235_0_29
12340398,235_0_29
12340479,235_0_29
12340409,235_0_29
12340482,235_0_29
12340426,235_0_29
12340490,235_0_29
12340496,235_0_29
12340459,235_0_29
12340470,235_0_29
12340400,235_0_29
12340411,235_0_29
12340484,235_0_29
12340492,235_0_29
12340431,235_1_18
12340388,235_1_31
12340440,235_1_18
12340451,235_1_32
12340391,235_1_31
12340462,235_1_32
12340412,235_1_31
12340415,235_1_31
12340402,235_1_32
12340418,235_1_31
12340427,235_1_31
12340430,235_1_31
12340439,235_1_31
12340448,235_1_31
12340450,235_1_31
12340461,235_1_31
12340387,235_1_31
12340472,235_1_31
12340390,235_1_31
12340393,235_1_31
12340404,235_1_31
12340421,235_1_31
12340434,235_1_31
12340443,235_1_31
12340454,235_1_31
12340465,235_1_31
12340395,235_1_31
12340406,235_1_31
12340423,235_1_31
12340436,235_1_31
12340486,235_1_32
12340445,235_1_31
12340456,235_1_31
12340494,235_1_32
12340475,235_1_31
12340467,235_1_31
12340477,235_1_31
12340397,235_1_31
12340480,235_1_31
12340408,235_1_31
12340485,235_1_31
12340425,235_1_31
12340488,235_1_31
12340493,235_1_31
12340438,235_1_31
12340498,235_1_31
12340447,235_1_31
12340458,235_1_31
12340474,235_1_31
12340469,235_1_31
12340399,235_1_31
12340410,235_1_31
12340483,235_1_31
12340491,235_1_31
12340497,235_1_31
12340460,235_1_31
12340471,235_1_31
12340401,235_1_31
12340855,237_0_25
12340849,237_0_25
12340853,237_0_25
12340818,237_0_23
12340860,237_0_25
12340823,237_0_23
12340857,237_0_25
12340826,237_0_23
12340851,237_0_23
12340820,237_0_23
12340828,237_0_23
12340835,237_0_23
12340862,237_0_25
12340865,237_0_25
12340830,237_0_23
12340870,237_0_25
12340837,237_0_23
12340873,237_0_25
12340842,237_0_23
12340869,237_0_25
12340845,237_0_23
12340864,237_0_25
12340832,237_0_23
12340867,237_0_25
12340839,237_0_23
12340872,237_0_25
12340844,237_0_23
12340847,237_0_23
12340834,237_0_23
12340841,237_0_23
12340848,237_1_22
12340852,237_1_24
12340817,237_1_22
12340859,237_1_24
12340822,237_1_22
12340856,237_1_24
12340825,237_1_22
12340850,237_1_24
12340819,237_1_22
12340854,237_1_24
12340824,237_1_22
12340861,237_1_24
12340827,237_1_22
12340858,237_1_24
12340821,237_1_22
12340829,237_1_22
12340836,237_1_22
12340868,237_1_24
12340863,237_1_24
12340831,237_1_22
12340866,237_1_24
12340838,237_1_22
12340871,237_1_24
12340843,237_1_22
12340874,237_1_24
12340846,237_1_22
12340833,237_1_22
12340840,237_1_22
12344771,2_0_74
12344778,2_0_74
12344792,2_0_74
12344773,2_0_74
12344781,2_0_74
12344793,2_0_74
12344779,2_0_74
12344780,2_0_74
12344795,2_0_74
12344784,2_0_74
12344785,2_0_74
12344817,2_0_74
12344794,2_0_74
12344805,2_0_74
12344796,2_0_74
12344798,2_0_74
12344818,2_0_74
12344801,2_0_74
12344806,2_0_74
12344807,2_0_74
12344808,2_0_74
12344819,2_0_74
12344811,2_0_74
12344820,2_0_74
12344822,2_0_74
12344821,2_0_74
12344827,2_0_74
12344828,2_0_74
12344829,2_0_74
12344832,2_0_74
12344834,2_0_74
12344833,2_0_74
12344837,2_0_74
12344838,2_0_74
12344839,2_0_74
12344842,2_0_74
12344844,2_0_74
12344845,2_0_74
12344848,2_0_74
12344850,2_0_74
12344852,2_0_74
12344853,2_0_74
12344855,2_0_74
12344859,2_0_74
12344858,2_0_74
12344861,2_0_74
12344862,2_0_74
12344863,2_0_74
12344770,2_1_73
12344776,2_1_73
12344791,2_1_73
12344772,2_1_73
12344775,2_1_73
12344789,2_1_73
12344774,2_1_73
12344777,2_1_73
12344788,2_1_73
12344783,2_1_73
12344782,2_1_73
12344790,2_1_73
12344803,2_1_73
12344786,2_1_73
12344787,2_1_73
12344812,2_1_73
12344797,2_1_73
12344802,2_1_73
12344799,2_1_73
12344800,2_1_73
12344814,2_1_73
12344804,2_1_73
12344810,2_1_73
12344809,2_1_73
12344815,2_1_73
12344813,2_1_73
12344816,2_1_73
12344823,2_1_73
12344825,2_1_73
12344824,2_1_73
12344826,2_1_73
12344831,2_1_73
12344830,2_1_73
12344836,2_1_73
12344835,2_1_73
12344840,2_1_73
12344841,2_1_73
12344843,2_1_73
12344847,2_1_73
12344846,2_1_73
12344849,2_1_73
12344851,2_1_73
12344854,2_1_73
12344856,2_1_73
12344857,2_1_73
12344860,2_1_73
12343636,4_2_45
12343637,4_2_45
12343638,4_2_45
12343639,4_2_45
12343640,4_2_45
12343641,4_2_45
12343642,4_2_45
12343643,4_2_45
12343644,4_2_45
12343645,4_2_45
12343646,4_2_45
12343647,4_2_45
12343648,4_2_45
12343649,4_2_45
12343650,4_2_45
12343651,4_2_45
12343652,4_2_45
12343653,4_2_45
12343654,4_2_45
12343655,4_2_45
12343656,4_2_45
12343657,4_2_45
12343658,4_2_45
12343659,4_2_45
12343660,4_2_45
12343661,4_2_45
12343662,4_2_45
12343663,4_2_45
12343664,4_2_45
12343665,4_2_45
12343666,4_3_47
12343667,4_3_47
12343668,4_3_47
12343669,4_3_48
12343670,4_3_48
12343671,4_3_48
12343672,4_3_48
12343673,4_3_48
12343674,4_3_48
12343675,4_3_48
12343676,4_3_48
12343677,4_3_48
12343678,4_3_48
12343679,4_3_48
12343680,4_3_48
12343681,4_3_48
12343682,4_3_48
12343683,4_3_48
12343684,4_3_48
12343685,4_3_48
12343686,4_3_48
12343687,4_3_48
12343688,4_3_48
12343689,4_3_48
12343690,4_3_48
12343691,4_3_48
12343692,4_3_48
12343693,4_3_48
12343694,4_3_48
12344144,6_2_60
12344086,6_2_60
12344087,6_2_60
12344088,6_2_60
12344089,6_2_60
12344090,6_2_60
12344091,6_2_60
12344092,6_2_60
12344112,6_2_60
12344093,6_2_60
12344113,6_2_60
12344094,6_2_60
12344114,6_2_60
12344095,6_2_60
12344115,6_2_60
12344096,6_2_60
12344116,6_2_60
12344097,6_2_60
12344117,6_2_60
12344098,6_2_60
12344118,6_2_60
12344099,6_2_60
12344119,6_2_60
12344100,6_2_60
12344120,6_2_60
12344101,6_2_60
12344121,6_2_60
12344102,6_2_60
12344122,6_2_60
12344103,6_2_60
12344123,6_2_60
12344104,6_2_60
12344124,6_2_60
12344105,6_2_60
12344125,6_2_60
12344106,6_2_60
12344126,6_2_59
12344107,6_2_60
12344127,6_2_59
12344108,6_2_60
12344128,6_2_60
12344109,6_2_60
12344110,6_2_60
12344234,6_2_60
12344111,6_2_60
12344235,6_2_60
12344209,6_2_59
12344233,6_2_59
12344057,6_3_58
12344058,6_3_58
12344059,6_3_58
12344060,6_3_58
12344061,6_3_58
12344062,6_3_58
12344063,6_3_58
12344064,6_3_58
12344129,6_3_58
12344065,6_3_58
12344130,6_3_58
12344066,6_3_58
12344131,6_3_58
12344067,6_3_58
12344132,6_3_58
12344068,6_3_58
12344133,6_3_58
12344069,6_3_58
12344134,6_3_58
12344070,6_3_58
12344135,6_3_58
12344071,6_3_58
12344136,6_3_58
12344072,6_3_58
12344137,6_3_58
12344073,6_3_58
12344138,6_3_58
12344074,6_3_58
12344139,6_3_58
12344075,6_3_58
12344140,6_3_58
12344076,6_3_58
12344141,6_3_58
12344077,6_3_58
12344142,6_3_58
12344078,6_3_58
12344143,6_3_58
12344079,6_3_58
12344080,6_3_58
12344081,6_3_58
12344082,6_3_58
12344083,6_3_58
12344084,6_3_58
12344231,6_3_58
12344085,6_3_58
12344232,6_3_58
12343899,7_0_243
12343900,7_0_243
12343901,7_0_243
12343932,7_0_252
12343902,7_0_243
12343933,7_0_252
12343903,7_0_243
12343934,7_0_252
12343904,7_0_243
12343935,7_0_252
12343905,7_0_243
12343936,7_0_252
12343906,7_0_243
12343937,7_0_252
12343907,7_0_243
12343938,7_0_252
12343908,7_0_243
12343939,7_0_252
12343909,7_0_243
12343940,7_0_252
12343910,7_0_243
12343941,7_0_252
12343911,7_0_243
12343942,7_0_252
12343912,7_0_243
12343943,7_0_252
12343913,7_0_243
12343944,7_0_252
12343914,7_0_243
12343945,7_0_252
12343915,7_0_243
12343946,7_0_252
12343916,7_0_243
12343947,7_0_252
12343917,7_0_243
12343948,7_0_252
12343918,7_0_243
12343949,7_0_252
12343919,7_0_243
12343950,7_0_252
12343920,7_0_243
12343951,7_0_252
12343921,7_0_243
12343952,7_0_252
12343922,7_0_243
12343953,7_0_252
12343923,7_0_243
12343954,7_0_252
12343924,7_0_243
12343955,7_0_252
12343925,7_0_243
12343956,7_0_252
12343926,7_0_243
12343957,7_0_252
12343927,7_0_243
12343958,7_0_252
12343928,7_0_243
12343959,7_0_252
12343929,7_0_252
12343930,7_0_243
12343961,7_0_252
12343931,7_0_243
12343962,7_0_252
12343963,7_0_243
12343964,7_0_252
12343965,7_0_252
12343966,7_0_252
12343967,7_0_252
12343968,7_0_252
12344056,7_0_252
12343970,7_0_252
12343971,7_0_252
12343972,7_0_252
12343973,7_0_252
12343974,7_0_252
12343975,7_0_252
12343976,7_0_252
12343977,7_0_252
12343978,7_0_247
12343984,7_1_253
12343985,7_1_253
12343986,7_1_253
12343987,7_1_253
12343988,7_1_253
12343979,7_1_245
12343989,7_1_253
12343980,7_1_245
12343990,7_1_253
12343981,7_1_245
12343983,7_1_253
12343982,7_1_245
12343991,7_1_253
12344018,7_1_245
12343992,7_1_253
12344019,7_1_245
12343993,7_1_253
12344020,7_1_245
12343994,7_1_253
12344021,7_1_245
12343995,7_1_253
12344022,7_1_245
12343996,7_1_253
12344023,7_1_245
12343997,7_1_253
12344024,7_1_245
12343998,7_1_253
12344025,7_1_245
12343999,7_1_253
12344026,7_1_245
12344000,7_1_253
12344027,7_1_245
12344001,7_1_253
12344028,7_1_245
12344002,7_1_253
12344029,7_1_245
12344003,7_1_253
12344030,7_1_245
12344004,7_1_253
12344031,7_1_245
12344005,7_1_253
12344032,7_1_245
12344006,7_1_253
12344033,7_1_245
12344007,7_1_253
12344034,7_1_245
12344008,7_1_253
12344035,7_1_245
12344009,7_1_253
12344036,7_1_245
12344010,7_1_253
12344037,7_1_245
12344011,7_1_253
12344038,7_1_245
12344012,7_1_253
12344039,7_1_245
12344013,7_1_253
12344040,7_1_245
12344014,7_1_253
12344041,7_1_245
12344015,7_1_253
12344042,7_1_245
12344016,7_1_253
12344043,7_1_245
12344044,7_1_253
12344017,7_1_253
12344045,7_1_245
12344050,7_1_253
12344046,7_1_245
12344051,7_1_253
12344055,7_1_245
12344052,7_1_253
12344048,7_1_245
12344053,7_1_253
12344054,7_1_253
12344047,7_1_253
12343969,7_1_253
12344049,7_1_253
12343960,7_1_253
12344963,8_0_48
12344973,8_0_48
12345121,8_0_48
12344967,8_0_48
12345132,8_0_48
12345025,8_0_48
12344971,8_0_48
12345117,8_0_48
12345012,8_0_48
12345032,8_0_48
12344977,8_0_48
12345134,8_0_48
12345014,8_0_48
12345028,8_0_48
12344981,8_0_48
12345058,8_0_48
12345123,8_0_48
12345091,8_0_48
12345027,8_0_48
12345039,8_0_48
12345057,8_0_48
12344986,8_0_48
12345080,8_0_48
12345003,8_0_48
12345074,8_0_48
12345040,8_0_48
12345054,8_0_48
12344990,8_0_48
12345083,8_0_48
12344993,8_0_48
12345070,8_0_48
12345041,8_0_48
12345056,8_0_48
12344996,8_0_48
12345081,8_0_48
12345101,8_0_48
12345075,8_0_48
12345043,8_0_48
12345059,8_0_48
12345006,8_0_48
12345089,8_0_48
12345139,8_0_48
12345072,8_0_48
12344875,8_0_48
12345063,8_0_48
12345021,8_0_48
12345086,8_0_48
12345148,8_0_48
12344958,8_0_48
12344911,8_0_48
12345035,8_0_48
12344909,8_0_48
12344902,8_0_48
12345067,8_0_48
12344878,8_0_48
12345079,8_0_48
12344908,8_0_48
12345142,8_0_48
12344898,8_0_48
12344953,8_0_48
12344964,8_1_47
12344972,8_1_47
12345135,8_1_47
12344970,8_1_47
12345011,8_1_47
12344979,8_1_47
12345013,8_1_47
12345031,8_1_47
12344978,8_1_47
12345122,8_1_47
12344907,8_1_47
12345029,8_1_47
12345046,8_1_47
12345052,8_1_47
12344982,8_1_47
12345088,8_1_47
12345002,8_1_47
12345047,8_1_47
12345053,8_1_47
12344987,8_1_47
12345082,8_1_47
12345004,8_1_47
12345073,8_1_47
12345048,8_1_47
12345055,8_1_47
12344992,8_1_47
12345087,8_1_47
12344994,8_1_47
12345071,8_1_47
12345049,8_1_47
12345061,8_1_47
12344999,8_1_47
12345084,8_1_47
12345095,8_1_47
12345069,8_1_47
12345042,8_1_47
12345060,8_1_47
12345016,8_1_47
12345090,8_1_47
12345147,8_1_47
12345068,8_1_47
12344870,8_1_47
12345062,8_1_47
12345020,8_1_47
12345085,8_1_47
12344961,8_1_47
12344890,8_1_47
12345050,8_1_47
12344941,8_1_47
12344884,8_1_47
12345066,8_1_47
12344892,8_1_47
12345120,8_1_47
12344956,8_1_47
12344896,8_1_47
12344886,8_1_47
12344966,9_0_95
12344969,9_0_95
12345010,9_0_84
12345107,9_0_84
12344974,9_0_84
12345110,9_0_84
12345044,9_0_82
12344865,9_0_84
12344976,9_0_82
12345045,9_0_84
12345112,9_0_82
12344983,9_0_84
12344882,9_0_82
12345005,9_0_84
12345108,9_0_82
12344985,9_0_84
12345150,9_0_82
12345124,9_0_84
12345109,9_0_82
12345024,9_0_84
12345146,9_0_82
12344989,9_0_84
12345104,9_0_82
12345128,9_0_84
12345149,9_0_82
12344947,9_0_84
12345102,9_0_82
12344995,9_0_84
12345145,9_0_82
12345130,9_0_95
12344997,9_0_82
12344913,9_0_95
12345141,9_0_82
12345000,9_0_95
12345009,9_0_82
12345115,9_0_95
12345099,9_0_82
12344928,9_0_95
12345019,9_0_82
12345017,9_0_95
12345097,9_0_82
12345133,9_0_95
12345023,9_0_82
12345076,9_0_95
12345114,9_0_82
12345037,9_0_95
12345094,9_0_84
12345137,9_0_84
12345064,9_0_84
12344888,9_0_84
12344869,9_0_84
12345131,9_1_80
12344965,9_1_80
12345033,9_1_80
12344968,9_1_80
12345026,9_1_80
12345125,9_1_80
12344975,9_1_80
12345038,9_1_94
12345113,9_1_80
12344980,9_1_94
12345015,9_1_80
12345111,9_1_94
12344984,9_1_80
12344895,9_1_94
12345119,9_1_80
12345106,9_1_94
12345034,9_1_80
12345140,9_1_94
12344988,9_1_80
12345100,9_1_94
12345116,9_1_80
12345030,9_1_96
12345152,9_1_94
12344991,9_1_96
12345098,9_1_94
12345127,9_1_96
12345151,9_1_94
12344931,9_1_96
12345103,9_1_94
12344998,9_1_96
12345144,9_1_94
12345129,9_1_96
12345001,9_1_94
12344912,9_1_96
12345143,9_1_94
12345008,9_1_96
12345007,9_1_94
12345118,9_1_96
12345105,9_1_94
12344957,9_1_96
12345018,9_1_94
12345022,9_1_96
12345093,9_1_94
12345126,9_1_96
12345036,9_1_94
12345077,9_1_96
12345096,9_1_94
12345051,9_1_96
12345138,9_1_94
12345092,9_1_96
12345078,9_1_94
12345136,9_1_96
12345065,9_1_96
12344894,9_1_96
12344897,9_1_96
12344680,10_2_54
12344689,10_2_54
12344723,10_2_54
12344682,10_2_54
12344686,10_2_54
12344717,10_2_54
12344684,10_2_54
12344693,10_2_54
12344752,10_2_54
12344716,10_2_54
12344687,10_2_54
12344760,10_2_54
12344695,10_2_54
12344750,10_2_54
12344714,10_2_54
12344696,10_2_54
12344759,10_2_54
12344699,10_2_54
12344747,10_2_54
12344713,10_2_54
12344700,10_2_54
12344762,10_2_54
12344703,10_2_54
12344754,10_2_54
12344729,10_2_54
12344705,10_2_54
12344764,10_2_54
12344708,10_2_54
12344753,10_2_54
12344730,10_2_54
12344707,10_2_54
12344766,10_2_54
12344711,10_2_54
12344756,10_2_54
12344726,10_2_54
12344712,10_2_54
12344725,10_2_54
12344733,10_2_54
12344735,10_2_54
12344737,10_2_54
12344739,10_2_54
12344741,10_2_54
12344743,10_2_54
12344749,10_2_54
12344758,10_2_54
12344769,10_2_54
12344679,10_3_52
12344688,10_3_52
12344715,10_3_52
12344681,10_3_52
12344690,10_3_52
12344718,10_3_52
12344683,10_3_52
12344691,10_3_52
12344746,10_3_52
12344724,10_3_52
12344685,10_3_52
12344767,10_3_52
12344692,10_3_52
12344745,10_3_52
12344720,10_3_52
12344694,10_3_52
12344763,10_3_52
12344697,10_3_52
12344751,10_3_52
12344719,10_3_52
12344698,10_3_52
12344761,10_3_52
12344701,10_3_52
12344748,10_3_52
12344722,10_3_52
12344702,10_3_52
12344768,10_3_52
12344704,10_3_52
12344757,10_3_52
12344727,10_3_52
12344706,10_3_52
12344765,10_3_52
12344709,10_3_52
12344755,10_3_52
12344731,10_3_52
12344710,10_3_52
12344728,10_3_52
12344721,10_3_52
12344732,10_3_52
12344734,10_3_52
12344736,10_3_52
12344738,10_3_52
12344740,10_3_52
12344742,10_3_52
12344744,10_3_52
12344903,11_0_275
12344926,11_0_275
12344935,11_0_275
12344872,11_0_275
12344959,11_0_274
12344893,11_0_274
12344876,11_0_274
12344887,11_0_274
12344914,11_0_274
12344950,11_0_274
12344871,11_0_274
12344889,11_0_274
12344868,11_0_274
12344932,11_0_274
12344960,11_0_274
12344877,11_0_274
12344949,11_0_274
12344920,11_0_274
12344900,11_0_274
12344891,11_0_274
12344866,11_0_274
12344923,11_0_274
12344954,11_0_274
12344934,11_0_274
12344921,11_0_274
12344936,11_0_274
12344910,11_0_274
12344881,11_0_274
12344901,11_0_274
12344927,11_0_274
12344922,11_0_274
12344930,11_0_278
12344918,11_0_277
12344867,11_0_276
12344943,11_1_273
12344883,11_1_273
12344951,11_1_273
12344899,11_1_273
12344940,11_1_273
12344924,11_1_273
12344915,11_1_273
